locality;month;day;year;sites;observer;zone;exposure;ID_transect;area_uvc;depth_m;genus_species;abund;size_cm 
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;thalassoma_lucasanum;100;5
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;gymnothorax_flavimarginatus;2;130
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;stegastes_arcifrons;25;8
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;bodianus_diplotaenia;5;25
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;paranthias_colonus;20;8
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;paranthias_colonus;25;20
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;caranx_melampygus;4;65
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;canthigaster_punctatissima;2;5
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;halichoeres_discolor;1;8
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;halichoeres_discolor;2;13
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;melichthys_niger;1;25
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;aulostomus_chinensis;1;25
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;epinephelus_labriformis;1;25
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;prionurus_laticlavius;2;25
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;scarus_rubroviolaceus;2;25
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;zanclus_cornutus;2;25
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;cirrhitichthys_oxycephalus;3;5
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;thalassoma_lucasanum;200;5
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;aulostomus_chinensis;1;35
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;stegastes_arcifrons;20;8
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;paranthias_colonus;50;25
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;arothron_meleagris;2;18
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;epinephelus_labriformis;1;35
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4932;40;12;halichoeres_discolor;3;8
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;gymnothorax_dovii;14;110
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;stegastes_arcifrons;25;8
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;arothron_meleagris;2;13
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;melichthys_vidua;1;25
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;paranthias_colonus;13;15
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;paranthias_colonus;18;20
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;aulostomus_chinensis;2;35
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;thalassoma_lucasanum;300;5
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;bodianus_diplotaenia;1;25
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;halichoeres_discolor;3;5
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;halichoeres_discolor;8;15
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;halichoeres_discolor;2;13
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;bodianus_diplotaenia;6;13
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;bodianus_diplotaenia;1;18
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;paranthias_colonus;18;20
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;stegastes_arcifrons;25;8
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;arothron_meleagris;3;13
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;myripristis_berndti;3;25
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;aulostomus_chinensis;2;40
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4933;40;12;holacanthus_passer;1;20
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4934;40;7;aulostomus_chinensis;1;30
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4934;40;7;caranx_melampygus;3;30
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4934;40;7;cephalopholis_panamensis;1;30
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4934;40;7;halichoeres_discolor;1;10
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4934;40;7;johnrandallia_nigrirostris;2;5
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4934;40;7;lutjanus_viridis;2;15
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4934;40;7;myripristis_berndti;2;15
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4934;40;7;myripristis_berndti;4;20
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4934;40;7;paranthias_colonus;1;10
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4934;40;7;prionurus_laticlavius;24;20
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4934;40;7;prionurus_laticlavius;3;30
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4934;40;7;scarus_rubroviolaceus;1;30
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4934;40;7;sufflamen_verres;2;10
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4934;40;7;thalassoma_lucasanum;40;5
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4935;40;7;acanthurus_nigricans;1;15
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4935;40;7;arothron_meleagris;2;15
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4935;40;7;bodianus_diplotaenia;25;5
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4935;40;7;bodianus_diplotaenia;1;10
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4935;40;7;cirrhitichthys_oxycephalus;2;5
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4935;40;7;epinephelus_labriformis;2;40
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4935;40;7;halichoeres_discolor;1;5
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4935;40;7;lutjanus_viridis;1;20
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4935;40;7;melichthys_niger;1;15
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4935;40;7;myripristis_berndti;8;20
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4935;40;7;paranthias_colonus;1;10
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4935;40;7;sargocentron_suborbitalis;2;15
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4935;40;7;scarus_rubroviolaceus;1;20
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4935;40;7;stegastes_arcifrons;1;3
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4935;40;7;stegastes_arcifrons;80;8
cocos;11;;2014;isla_manuelita_adentro;observer_1;;;cocos_2014_isla_manuelita_adentro_observer_1_4935;40;7;zanclus_cornutus;2;10
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;paranthias_colonus;30;10
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;sufflamen_verres;1;15
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;ophioblennius_steindachneri;1;13
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;cirrhitus_rivulatus;1;15
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;bodianus_diplotaenia;1;15
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;thalassoma_lucasanum;25;5
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;zanclus_cornutus;1;15
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;ctenochaetus_marginatus;1;30
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;ctenochaetus_marginatus;1;40
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;cirrhitichthys_oxycephalus;1;5
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;holacanthus_passer;1;15
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;acanthurus_nigricans;2;25
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;acanthurus_nigricans;2;35
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;stegastes_arcifrons;3;8
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;thalassoma_lucasanum;30;5
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;arothron_meleagris;1;15
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;balistes_polylepis;1;30
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;balistes_polylepis;3;40
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;caranx_melampygus;25;40
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;ophioblennius_steindachneri;1;13
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4936;40;5.5;cirrhitichthys_oxycephalus;2;5
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;holacanthus_passer;1;15
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;paranthias_colonus;15;15
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;stegastes_arcifrons;10;8
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;melichthys_niger;10;15
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;thalassoma_lucasanum;15;10
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;ctenochaetus_marginatus;1;25
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;ctenochaetus_marginatus;1;35
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;balistes_polylepis;1;30
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;balistes_polylepis;1;40
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;halichoeres_discolor;1;8
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;ophioblennius_steindachneri;1;12
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;arothron_meleagris;1;18
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;stegastes_arcifrons;10;5
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;stegastes_arcifrons;10;10
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;thalassoma_lucasanum;20;5
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;zanclus_cornutus;2;10
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;ophioblennius_steindachneri;1;13
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;canthigaster_punctatissima;3;5
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;cirrhitichthys_oxycephalus;1;5
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;ctenochaetus_marginatus;2;20
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;bodianus_diplotaenia;2;15
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;johnrandallia_nigrirostris;1;10
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;paranthias_colonus;20;10
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4937;40;5.5;microspathodon_dorsalis;2;15
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;sufflamen_verres;1;30
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;lutjanus_viridis;10;30
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;paranthias_colonus;5;25
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;thalassoma_lucasanum;50;5
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;myripristis_berndti;7;25
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;acanthurus_nigricans;1;25
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;cirrhitichthys_oxycephalus;4;5
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;bodianus_diplotaenia;1;20
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;paranthias_colonus;10;10
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;paranthias_colonus;20;30
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;myripristis_berndti;15;27
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;lutjanus_viridis;80;30
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;epinephelus_labriformis;1;30
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;acanthurus_nigricans;1;30
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;stegastes_arcifrons;3;8
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;melichthys_niger;1;25
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;thalassoma_lucasanum;50;5
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;caranx_melampygus;3;50
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;aulostomus_chinensis;1;50
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4938;40;14;arothron_meleagris;1;18
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4939;40;14;arothron_meleagris;1;15
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4939;40;14;lutjanus_viridis;5;27
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4939;40;14;myripristis_berndti;15;25
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4939;40;14;stegastes_arcifrons;15;8
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4939;40;14;thalassoma_lucasanum;50;5
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4939;40;14;cirrhitichthys_oxycephalus;3;5
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4939;40;14;sufflamen_verres;1;30
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4939;40;14;arothron_meleagris;4;18
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4939;40;14;stegastes_arcifrons;15;10
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4939;40;14;paranthias_colonus;25;5
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4939;40;14;paranthias_colonus;30;10
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4939;40;14;myripristis_berndti;5;25
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4939;40;14;zanclus_cornutus;1;18
cocos;11;;2014;isla_pajara;observer_1;;;cocos_2014_isla_pajara_observer_1_4939;40;14;heteropriacanthus_cruentatus;1;18
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4940;40;7;arothron_meleagris;2;10
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4940;40;7;aulostomus_chinensis;2;40
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4940;40;7;kyphosus_vaigiensis;1;15
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4940;40;7;ostracion_meleagris;1;10
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4940;40;7;paranthias_colonus;1;10
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4940;40;7;prionurus_laticlavius;1;15
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4940;40;7;scarus_rubroviolaceus;1;40
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4940;40;7;stegastes_arcifrons;15;5
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4940;40;7;stegastes_arcifrons;8;8
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4940;40;7;sufflamen_verres;1;10
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4940;40;7;thalassoma_lucasanum;50;2
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4940;40;7;thalassoma_lucasanum;10;8
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4940;40;7;zanclus_cornutus;4;10
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4941;40;7;cirrhitichthys_oxycephalus;5;5
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4941;40;7;cirrhitichthys_oxycephalus;1;8
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4941;40;7;halichoeres_discolor;1;10
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4941;40;7;holacanthus_passer;1;15
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4941;40;7;kyphosus_vaigiensis;1;18
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4941;40;7;microspathodon_dorsalis;2;10
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4941;40;7;ostracion_meleagris;2;10
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4941;40;7;paranthias_colonus;2;10
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4941;40;7;stegastes_arcifrons;4;5
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4941;40;7;stegastes_arcifrons;14;10
cocos;11;;2014;isla_vikinga_cascara;observer_1;;;cocos_2014_isla_vikinga_cascara_observer_1_4941;40;7;thalassoma_lucasanum;60;5
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;caranx_melampygus;40;45
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;acanthurus_nigricans;1;15
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;bodianus_diplotaenia;6;10
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;halichoeres_discolor;1;5
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;sufflamen_verres;2;10
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;stegastes_arcifrons;11;10
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;cephalopholis_panamensis;1;10
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;paranthias_colonus;2;5
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;cirrhitichthys_oxycephalus;1;5
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;thalassoma_lucasanum;15;5
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;thalassoma_lucasanum;10;8
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;scarus_rubroviolaceus;1;10
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;canthigaster_punctatissima;1;5
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;stegastes_arcifrons;4;8
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;arothron_meleagris;1;15
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;caranx_melampygus;1;20
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;thalassoma_grammaticum;2;10
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;bodianus_diplotaenia;1;15
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;myripristis_berndti;1;15
cocos;11;;2014;punta_gissler;observer_1;;;cocos_2014_punta_gissler_observer_1_4942;40;6.5;cephalopholis_panamensis;1;30
